ID,Titulo,Spotify Link,Youtube Link,Apple Link,Imagen Cover
5mwJIcehLX2xNJ4P0yxG2c,"Chicha, la Biblia y Yo",https://open.spotify.com/track/5mwJIcehLX2xNJ4P0yxG2c,https://music.youtube.com/search?q=Chicha%2C%20la%20Biblia%20y%20Yo%20Diosmasgym,https://music.apple.com/us/search?term=Chicha%2C%20la%20Biblia%20y%20Yo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27307893f349bb3774a996f63f7
62PtzcZs8RUXfWO5qh99I6,"Dame un ""grrr""",https://open.spotify.com/track/62PtzcZs8RUXfWO5qh99I6,https://music.youtube.com/search?q=Dame%20un%20%22grrr%22%20Diosmasgym,https://music.apple.com/us/search?term=Dame%20un%20%22grrr%22%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27391f7de252b847ae3ba823769
421H4tEBHXcr8z4ECEjSry,"No eres tu , soy yo (estÃ¡ vez si aplica)",https://open.spotify.com/track/421H4tEBHXcr8z4ECEjSry,https://music.youtube.com/search?q=No%20eres%20tu%20%2C%20soy%20yo%20(est%C3%A1%20vez%20si%20aplica)%20Diosmasgym,https://music.apple.com/us/search?term=No%20eres%20tu%20%2C%20soy%20yo%20(est%C3%A1%20vez%20si%20aplica)%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273b206b27949119ddbe0c51787
2BvkataXr0g892RwtfG1rT,Enterrar este amor,https://open.spotify.com/track/2BvkataXr0g892RwtfG1rT,https://music.youtube.com/search?q=Enterrar%20este%20amor%20Diosmasgym,https://music.apple.com/us/search?term=Enterrar%20este%20amor%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273b206b27949119ddbe0c51787
5vBlRKE3GqXEbutIbpKDmR,No estoy listo,https://open.spotify.com/track/5vBlRKE3GqXEbutIbpKDmR,https://music.youtube.com/search?q=No%20estoy%20listo%20Diosmasgym,https://music.apple.com/us/search?term=No%20estoy%20listo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273b206b27949119ddbe0c51787
23NEt126kWyLM9ObNT4k9g,El Ãºnico que puede,https://open.spotify.com/track/23NEt126kWyLM9ObNT4k9g,https://music.youtube.com/search?q=El%20%C3%BAnico%20que%20puede%20Diosmasgym,https://music.apple.com/us/search?term=El%20%C3%BAnico%20que%20puede%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273b206b27949119ddbe0c51787
5b8c5zkzHB2Vblu6Ru5qZ1,Cosa hermosa preciosa que no sale de mi cabeza te amo,https://open.spotify.com/track/5b8c5zkzHB2Vblu6Ru5qZ1,https://music.youtube.com/search?q=Cosa%20hermosa%20preciosa%20que%20no%20sale%20de%20mi%20cabeza%20te%20amo%20Diosmasgym,https://music.apple.com/us/search?term=Cosa%20hermosa%20preciosa%20que%20no%20sale%20de%20mi%20cabeza%20te%20amo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27340b3977d70f23972ea076706
6QZl4oZsUKCsn481Vbg8Nm,El sapo mas querido,https://open.spotify.com/track/6QZl4oZsUKCsn481Vbg8Nm,https://music.youtube.com/search?q=El%20sapo%20mas%20querido%20Diosmasgym,https://music.apple.com/us/search?term=El%20sapo%20mas%20querido%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e64d9145bc88ab7f77257396
1muWlFmdX0erDihoTpU7QM,Amor es Amor,https://open.spotify.com/track/1muWlFmdX0erDihoTpU7QM,https://music.youtube.com/search?q=Amor%20es%20Amor%20Diosmasgym,https://music.apple.com/us/search?term=Amor%20es%20Amor%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273dd0687b420b1d2735cfc9090
2mJrCHpfbQmuftSw1V0z6R,DÃ­a de la Madre,https://open.spotify.com/track/2mJrCHpfbQmuftSw1V0z6R,https://music.youtube.com/search?q=D%C3%ADa%20de%20la%20Madre%20Diosmasgym,https://music.apple.com/us/search?term=D%C3%ADa%20de%20la%20Madre%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273f8bc428e87f970299a24b128
6NfiB6S6AZfNONHXR6622p,Capibaras Fc,https://open.spotify.com/track/6NfiB6S6AZfNONHXR6622p,https://music.youtube.com/search?q=Capibaras%20Fc%20Diosmasgym,https://music.apple.com/us/search?term=Capibaras%20Fc%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273ed5f5788c96d83488d87e561
2OZeNkl3kywQApiDCrCrA5,Semana Santa Vida santa,https://open.spotify.com/track/2OZeNkl3kywQApiDCrCrA5,https://music.youtube.com/search?q=Semana%20Santa%20Vida%20santa%20Diosmasgym,https://music.apple.com/us/search?term=Semana%20Santa%20Vida%20santa%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738144d4fb3e45413d834be597
4J5vdn7n9xV0Oxno8zfNVT,La religiÃ³n tiene la culpa,https://open.spotify.com/track/4J5vdn7n9xV0Oxno8zfNVT,https://music.youtube.com/search?q=La%20religi%C3%B3n%20tiene%20la%20culpa%20Diosmasgym,https://music.apple.com/us/search?term=La%20religi%C3%B3n%20tiene%20la%20culpa%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273420ae7f6a2e7a86470f02271
0924peZ0yKSzuTZUZzB0WR,Uno vs Uno (peleas de pareja),https://open.spotify.com/track/0924peZ0yKSzuTZUZzB0WR,https://music.youtube.com/search?q=Uno%20vs%20Uno%20(peleas%20de%20pareja)%20Diosmasgym,https://music.apple.com/us/search?term=Uno%20vs%20Uno%20(peleas%20de%20pareja)%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273420ae7f6a2e7a86470f02271
76mk6eenu2666NQcv519se,El primer amor,https://open.spotify.com/track/76mk6eenu2666NQcv519se,https://music.youtube.com/search?q=El%20primer%20amor%20Diosmasgym,https://music.apple.com/us/search?term=El%20primer%20amor%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273420ae7f6a2e7a86470f02271
2gw6ZJEqBylF0Ie2Hci1aY,Bonita,https://open.spotify.com/track/2gw6ZJEqBylF0Ie2Hci1aY,https://music.youtube.com/search?q=Bonita%20Diosmasgym,https://music.apple.com/us/search?term=Bonita%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273420ae7f6a2e7a86470f02271
2KigMSVZuJA9JCmksiv3aB,Tengo problemas en la universidad que hago,https://open.spotify.com/track/2KigMSVZuJA9JCmksiv3aB,https://music.youtube.com/search?q=Tengo%20problemas%20en%20la%20universidad%20que%20hago%20Diosmasgym,https://music.apple.com/us/search?term=Tengo%20problemas%20en%20la%20universidad%20que%20hago%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273420ae7f6a2e7a86470f02271
2GGCqhFl7dFHmOFjGHk2lL,Te cuesta pedir perdÃ³n,https://open.spotify.com/track/2GGCqhFl7dFHmOFjGHk2lL,https://music.youtube.com/search?q=Te%20cuesta%20pedir%20perd%C3%B3n%20Diosmasgym,https://music.apple.com/us/search?term=Te%20cuesta%20pedir%20perd%C3%B3n%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273ab0259ba7c3afd94389a1964
0kLhzfPEUmFgcA6Cp2Tr47,Caminando apenas,https://open.spotify.com/track/0kLhzfPEUmFgcA6Cp2Tr47,https://music.youtube.com/search?q=Caminando%20apenas%20Diosmasgym,https://music.apple.com/us/search?term=Caminando%20apenas%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273ab0259ba7c3afd94389a1964
1nc0AcCzvoBuogpC2jhkp3,Cristianos divididos,https://open.spotify.com/track/1nc0AcCzvoBuogpC2jhkp3,https://music.youtube.com/search?q=Cristianos%20divididos%20Diosmasgym,https://music.apple.com/us/search?term=Cristianos%20divididos%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273ab0259ba7c3afd94389a1964
47jUlRcHzpXa3UH2Cj1mvG,Lo encontrÃ©,https://open.spotify.com/track/47jUlRcHzpXa3UH2Cj1mvG,https://music.youtube.com/search?q=Lo%20encontr%C3%A9%20Diosmasgym,https://music.apple.com/us/search?term=Lo%20encontr%C3%A9%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273ab0259ba7c3afd94389a1964
4sG4bXnA3AN2eYPsFdRNpa,Cuando extraÃ±as a alguien pero tienes que aceptar que la vida sigue,https://open.spotify.com/track/4sG4bXnA3AN2eYPsFdRNpa,https://music.youtube.com/search?q=Cuando%20extra%C3%B1as%20a%20alguien%20pero%20tienes%20que%20aceptar%20que%20la%20vida%20sigue%20Diosmasgym,https://music.apple.com/us/search?term=Cuando%20extra%C3%B1as%20a%20alguien%20pero%20tienes%20que%20aceptar%20que%20la%20vida%20sigue%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273ab0259ba7c3afd94389a1964
3RElpOumyMONVexImL59D1,Cual es tu promedio,https://open.spotify.com/track/3RElpOumyMONVexImL59D1,https://music.youtube.com/search?q=Cual%20es%20tu%20promedio%20Diosmasgym,https://music.apple.com/us/search?term=Cual%20es%20tu%20promedio%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27313adb122b836eba9b7d7eaa1
4RaSQ6FrLHFLZJqZiUeyqo,Jesucristo Superestrella,https://open.spotify.com/track/4RaSQ6FrLHFLZJqZiUeyqo,https://music.youtube.com/search?q=Jesucristo%20Superestrella%20Diosmasgym,https://music.apple.com/us/search?term=Jesucristo%20Superestrella%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27313adb122b836eba9b7d7eaa1
3e8MU7lvfAT3JzybyBhQFf,Â¿Que pasarÃ­a si muero y Cristo no existe?,https://open.spotify.com/track/3e8MU7lvfAT3JzybyBhQFf,https://music.youtube.com/search?q=%C2%BFQue%20pasar%C3%ADa%20si%20muero%20y%20Cristo%20no%20existe%3F%20Diosmasgym,https://music.apple.com/us/search?term=%C2%BFQue%20pasar%C3%ADa%20si%20muero%20y%20Cristo%20no%20existe%3F%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27313adb122b836eba9b7d7eaa1
4jSm8ST7Gf6jINdLSrbiip,No estas solo,https://open.spotify.com/track/4jSm8ST7Gf6jINdLSrbiip,https://music.youtube.com/search?q=No%20estas%20solo%20Diosmasgym,https://music.apple.com/us/search?term=No%20estas%20solo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27313adb122b836eba9b7d7eaa1
1LyPWIZ0xpHBDS6EsJq2UO,Un minuto,https://open.spotify.com/track/1LyPWIZ0xpHBDS6EsJq2UO,https://music.youtube.com/search?q=Un%20minuto%20Diosmasgym,https://music.apple.com/us/search?term=Un%20minuto%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27313adb122b836eba9b7d7eaa1
1N2z1EkVGefbTXsRLAdF1V,Feliz cumpleaÃ±os,https://open.spotify.com/track/1N2z1EkVGefbTXsRLAdF1V,https://music.youtube.com/search?q=Feliz%20cumplea%C3%B1os%20Diosmasgym,https://music.apple.com/us/search?term=Feliz%20cumplea%C3%B1os%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273a674aed08862129e5a482956
1FI5c53XczSq33pM2Nllvp,Me robaron las ganas de vivir me rompieron el corazÃ³n,https://open.spotify.com/track/1FI5c53XczSq33pM2Nllvp,https://music.youtube.com/search?q=Me%20robaron%20las%20ganas%20de%20vivir%20me%20rompieron%20el%20coraz%C3%B3n%20Diosmasgym,https://music.apple.com/us/search?term=Me%20robaron%20las%20ganas%20de%20vivir%20me%20rompieron%20el%20coraz%C3%B3n%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273d995f7d5671f849a6ef6f494
6Jms2snBxqO7KCwqLR6Drc,Los violentos,https://open.spotify.com/track/6Jms2snBxqO7KCwqLR6Drc,https://music.youtube.com/search?q=Los%20violentos%20Diosmasgym,https://music.apple.com/us/search?term=Los%20violentos%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273d995f7d5671f849a6ef6f494
0gVAlc0bZn1ejXhlM3o5jN,Yo te extraÃ±arÃ©,https://open.spotify.com/track/0gVAlc0bZn1ejXhlM3o5jN,https://music.youtube.com/search?q=Yo%20te%20extra%C3%B1ar%C3%A9%20Diosmasgym,https://music.apple.com/us/search?term=Yo%20te%20extra%C3%B1ar%C3%A9%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273d995f7d5671f849a6ef6f494
5yF2NWWKEERpR1IeZWclv9,Mi novio me engaÃ±Ã³,https://open.spotify.com/track/5yF2NWWKEERpR1IeZWclv9,https://music.youtube.com/search?q=Mi%20novio%20me%20enga%C3%B1%C3%B3%20Diosmasgym,https://music.apple.com/us/search?term=Mi%20novio%20me%20enga%C3%B1%C3%B3%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273d995f7d5671f849a6ef6f494
1IyrstKt7C6waDcTk6ov3Z,"Â¿Y TÃ , DE QUE TE DISFRAZAS?",https://open.spotify.com/track/1IyrstKt7C6waDcTk6ov3Z,https://music.youtube.com/search?q=%C2%BFY%20T%C3%9A%20%2C%20DE%20QUE%20TE%20DISFRAZAS%3F%20Diosmasgym,https://music.apple.com/us/search?term=%C2%BFY%20T%C3%9A%20%2C%20DE%20QUE%20TE%20DISFRAZAS%3F%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273d995f7d5671f849a6ef6f494
5YORbPLrnUOt5fvY8hn2co,Que hacer con los Ex,https://open.spotify.com/track/5YORbPLrnUOt5fvY8hn2co,https://music.youtube.com/search?q=Que%20hacer%20con%20los%20Ex%20Diosmasgym,https://music.apple.com/us/search?term=Que%20hacer%20con%20los%20Ex%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2736c6e1a831a964a3fe3028481
3G4ubXtIBZ8KnV3zbQqx75,El amor no viene de cupido viene de Dios,https://open.spotify.com/track/3G4ubXtIBZ8KnV3zbQqx75,https://music.youtube.com/search?q=El%20amor%20no%20viene%20de%20cupido%20viene%20de%20Dios%20Diosmasgym,https://music.apple.com/us/search?term=El%20amor%20no%20viene%20de%20cupido%20viene%20de%20Dios%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2736c6e1a831a964a3fe3028481
0CHzXSa62jpgaNf8VyyHhW,Dios pondrÃ¡ fin a tu tormenta,https://open.spotify.com/track/0CHzXSa62jpgaNf8VyyHhW,https://music.youtube.com/search?q=Dios%20pondr%C3%A1%20fin%20a%20tu%20tormenta%20Diosmasgym,https://music.apple.com/us/search?term=Dios%20pondr%C3%A1%20fin%20a%20tu%20tormenta%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2736c6e1a831a964a3fe3028481
3qtkGvDl9Rj6uYBk6nlYVX,Somos pareja pero la culpa es tuya,https://open.spotify.com/track/3qtkGvDl9Rj6uYBk6nlYVX,https://music.youtube.com/search?q=Somos%20pareja%20pero%20la%20culpa%20es%20tuya%20Diosmasgym,https://music.apple.com/us/search?term=Somos%20pareja%20pero%20la%20culpa%20es%20tuya%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2736c6e1a831a964a3fe3028481
6gHrtExXw9808wSmzxykej,Corazon de metal,https://open.spotify.com/track/6gHrtExXw9808wSmzxykej,https://music.youtube.com/search?q=Corazon%20de%20metal%20Diosmasgym,https://music.apple.com/us/search?term=Corazon%20de%20metal%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2736c6e1a831a964a3fe3028481
7GdRuPJQtuIP8McdeyiJe6,Cuando el dolor nos ciega,https://open.spotify.com/track/7GdRuPJQtuIP8McdeyiJe6,https://music.youtube.com/search?q=Cuando%20el%20dolor%20nos%20ciega%20Diosmasgym,https://music.apple.com/us/search?term=Cuando%20el%20dolor%20nos%20ciega%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273f8cb793e34bebb829733accc
4PcISOrfnpWd6VC6O6P8k0,IntroducciÃ³n,https://open.spotify.com/track/4PcISOrfnpWd6VC6O6P8k0,https://music.youtube.com/search?q=Introducci%C3%B3n%20Diosmasgym,https://music.apple.com/us/search?term=Introducci%C3%B3n%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273f8cb793e34bebb829733accc
5rt0LBOZJwiVa05WEFamPJ,Esperando a JesÃºs,https://open.spotify.com/track/5rt0LBOZJwiVa05WEFamPJ,https://music.youtube.com/search?q=Esperando%20a%20Jes%C3%BAs%20Diosmasgym,https://music.apple.com/us/search?term=Esperando%20a%20Jes%C3%BAs%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273f8cb793e34bebb829733accc
4zlFHhkHOcxlUW9g0xg8tg,Como lo hago yo estÃ¡ bien,https://open.spotify.com/track/4zlFHhkHOcxlUW9g0xg8tg,https://music.youtube.com/search?q=Como%20lo%20hago%20yo%20est%C3%A1%20bien%20Diosmasgym,https://music.apple.com/us/search?term=Como%20lo%20hago%20yo%20est%C3%A1%20bien%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273f8cb793e34bebb829733accc
66taFwagy97WIday5KocmS,"Si no fuera por Dios, yo ya no estaria aca",https://open.spotify.com/track/66taFwagy97WIday5KocmS,https://music.youtube.com/search?q=Si%20no%20fuera%20por%20Dios%2C%20yo%20ya%20no%20estaria%20aca%20Diosmasgym,https://music.apple.com/us/search?term=Si%20no%20fuera%20por%20Dios%2C%20yo%20ya%20no%20estaria%20aca%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273f8cb793e34bebb829733accc
12adCHhmBd1C9SecuUhTm0,Un sueÃ±o que dolio,https://open.spotify.com/track/12adCHhmBd1C9SecuUhTm0,https://music.youtube.com/search?q=Un%20sue%C3%B1o%20que%20dolio%20Diosmasgym,https://music.apple.com/us/search?term=Un%20sue%C3%B1o%20que%20dolio%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27351528b522fe41495c9c732f6
2WMmwk6CCRLyOl9IeYfcsS,De que sirve que el mundo nos vea asi.. Si a los ojos de Dios estamos asi,https://open.spotify.com/track/2WMmwk6CCRLyOl9IeYfcsS,https://music.youtube.com/search?q=De%20que%20sirve%20que%20el%20mundo%20nos%20vea%20asi..%20Si%20a%20los%20ojos%20de%20Dios%20estamos%20asi%20Diosmasgym,https://music.apple.com/us/search?term=De%20que%20sirve%20que%20el%20mundo%20nos%20vea%20asi..%20Si%20a%20los%20ojos%20de%20Dios%20estamos%20asi%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27351528b522fe41495c9c732f6
4ImEtnKJdJPL666dmBmhZM,El gym redimido,https://open.spotify.com/track/4ImEtnKJdJPL666dmBmhZM,https://music.youtube.com/search?q=El%20gym%20redimido%20Diosmasgym,https://music.apple.com/us/search?term=El%20gym%20redimido%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27351528b522fe41495c9c732f6
1ka1o8AFtYiXZ9xpjrEkIC,El amor,https://open.spotify.com/track/1ka1o8AFtYiXZ9xpjrEkIC,https://music.youtube.com/search?q=El%20amor%20Diosmasgym,https://music.apple.com/us/search?term=El%20amor%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27351528b522fe41495c9c732f6
7lg823nKC4RI9YdFIqByVo,No temo su venida porque el ya vino a mi vida,https://open.spotify.com/track/7lg823nKC4RI9YdFIqByVo,https://music.youtube.com/search?q=No%20temo%20su%20venida%20porque%20el%20ya%20vino%20a%20mi%20vida%20Diosmasgym,https://music.apple.com/us/search?term=No%20temo%20su%20venida%20porque%20el%20ya%20vino%20a%20mi%20vida%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27351528b522fe41495c9c732f6
0vGjAhevddBgPdSx2JSD8Z,Llegaron las pipchas,https://open.spotify.com/track/0vGjAhevddBgPdSx2JSD8Z,https://music.youtube.com/search?q=Llegaron%20las%20pipchas%20Diosmasgym,https://music.apple.com/us/search?term=Llegaron%20las%20pipchas%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b27309c35d921a40cc798f5e5670
4AqO2MhKoVyeF3O3kvU3UY,Eres un tazo dorado para Dios,https://open.spotify.com/track/4AqO2MhKoVyeF3O3kvU3UY,https://music.youtube.com/search?q=Eres%20un%20tazo%20dorado%20para%20Dios%20Diosmasgym,https://music.apple.com/us/search?term=Eres%20un%20tazo%20dorado%20para%20Dios%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738e4cbea05b8eb8d8ee5f855f
7njCCKmubc4zHtJpnECsUQ,El luto,https://open.spotify.com/track/7njCCKmubc4zHtJpnECsUQ,https://music.youtube.com/search?q=El%20luto%20Diosmasgym,https://music.apple.com/us/search?term=El%20luto%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738e4cbea05b8eb8d8ee5f855f
2KqzoB1mDXEDGONbe58QIu,El poder es el querer,https://open.spotify.com/track/2KqzoB1mDXEDGONbe58QIu,https://music.youtube.com/search?q=El%20poder%20es%20el%20querer%20Diosmasgym,https://music.apple.com/us/search?term=El%20poder%20es%20el%20querer%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738e4cbea05b8eb8d8ee5f855f
5tPrXkxJydPkr7AUBCzfCs,Los besos son malos,https://open.spotify.com/track/5tPrXkxJydPkr7AUBCzfCs,https://music.youtube.com/search?q=Los%20besos%20son%20malos%20Diosmasgym,https://music.apple.com/us/search?term=Los%20besos%20son%20malos%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738e4cbea05b8eb8d8ee5f855f
3okmtP3baHhgx8YR1mC8jv,Dios estÃ¡ de vaciones,https://open.spotify.com/track/3okmtP3baHhgx8YR1mC8jv,https://music.youtube.com/search?q=Dios%20est%C3%A1%20de%20vaciones%20Diosmasgym,https://music.apple.com/us/search?term=Dios%20est%C3%A1%20de%20vaciones%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738e4cbea05b8eb8d8ee5f855f
5HYyyGk4dfAPR4rUvWaC1Q,8 de marzo | Dia de la mujer,https://open.spotify.com/track/5HYyyGk4dfAPR4rUvWaC1Q,https://music.youtube.com/search?q=8%20de%20marzo%20%7C%20Dia%20de%20la%20mujer%20Diosmasgym,https://music.apple.com/us/search?term=8%20de%20marzo%20%7C%20Dia%20de%20la%20mujer%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273f5b25e190b53699b6fe923bc
1xEoxIcppccdnosQCjTKqt,Dios nunca falla,https://open.spotify.com/track/1xEoxIcppccdnosQCjTKqt,https://music.youtube.com/search?q=Dios%20nunca%20falla%20Diosmasgym,https://music.apple.com/us/search?term=Dios%20nunca%20falla%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273978f1bf58f1945ac16adfa39
7s7YMqJYmSFAdOmeNmwv8w,Mientras tu novio dormia,https://open.spotify.com/track/7s7YMqJYmSFAdOmeNmwv8w,https://music.youtube.com/search?q=Mientras%20tu%20novio%20dormia%20Diosmasgym,https://music.apple.com/us/search?term=Mientras%20tu%20novio%20dormia%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738e8ee3712a8a7e1ae4c9d33f
3RVyRCGVLoFA1sBGwrHwVa,EncontrÃ© un hogar,https://open.spotify.com/track/3RVyRCGVLoFA1sBGwrHwVa,https://music.youtube.com/search?q=Encontr%C3%A9%20un%20hogar%20Diosmasgym,https://music.apple.com/us/search?term=Encontr%C3%A9%20un%20hogar%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738e8ee3712a8a7e1ae4c9d33f
1UKtvtcT3ne6repf4ljuZA,Cristianos Raros,https://open.spotify.com/track/1UKtvtcT3ne6repf4ljuZA,https://music.youtube.com/search?q=Cristianos%20Raros%20Diosmasgym,https://music.apple.com/us/search?term=Cristianos%20Raros%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738e8ee3712a8a7e1ae4c9d33f
6T1Rbi296arsAMDtzdDOLr,Me dice que me ama,https://open.spotify.com/track/6T1Rbi296arsAMDtzdDOLr,https://music.youtube.com/search?q=Me%20dice%20que%20me%20ama%20Diosmasgym,https://music.apple.com/us/search?term=Me%20dice%20que%20me%20ama%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738e8ee3712a8a7e1ae4c9d33f
1e7ZrLgahO6oMK9mflnNxh,Ejercer el verdadero cristianismo,https://open.spotify.com/track/1e7ZrLgahO6oMK9mflnNxh,https://music.youtube.com/search?q=Ejercer%20el%20verdadero%20cristianismo%20Diosmasgym,https://music.apple.com/us/search?term=Ejercer%20el%20verdadero%20cristianismo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2738e8ee3712a8a7e1ae4c9d33f
0kcWqWr51BjpDzJh8J1Fqx,Vuelvo pronto por ti,https://open.spotify.com/track/0kcWqWr51BjpDzJh8J1Fqx,https://music.youtube.com/search?q=Vuelvo%20pronto%20por%20ti%20Diosmasgym,https://music.apple.com/us/search?term=Vuelvo%20pronto%20por%20ti%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273977f86b793e2184aa3363ffe
0PzVA7DkohO86etaKCMHcE,La ira de Dios,https://open.spotify.com/track/0PzVA7DkohO86etaKCMHcE,https://music.youtube.com/search?q=La%20ira%20de%20Dios%20Diosmasgym,https://music.apple.com/us/search?term=La%20ira%20de%20Dios%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273977f86b793e2184aa3363ffe
0Hfiw6wkeBwwS7IjTeFP5V,Ya no puedo mas,https://open.spotify.com/track/0Hfiw6wkeBwwS7IjTeFP5V,https://music.youtube.com/search?q=Ya%20no%20puedo%20mas%20Diosmasgym,https://music.apple.com/us/search?term=Ya%20no%20puedo%20mas%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273977f86b793e2184aa3363ffe
3lp7KVSwg08nT8OucSHkHg,AdiÃ³s mundo,https://open.spotify.com/track/3lp7KVSwg08nT8OucSHkHg,https://music.youtube.com/search?q=Adi%C3%B3s%20mundo%20Diosmasgym,https://music.apple.com/us/search?term=Adi%C3%B3s%20mundo%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273977f86b793e2184aa3363ffe
1tIkPpXuoy6iKmbGN6m10A,Enrique peÃ±a miento,https://open.spotify.com/track/1tIkPpXuoy6iKmbGN6m10A,https://music.youtube.com/search?q=Enrique%20pe%C3%B1a%20miento%20Diosmasgym,https://music.apple.com/us/search?term=Enrique%20pe%C3%B1a%20miento%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273977f86b793e2184aa3363ffe
41BBHcwLoGvj3v2EB3xj3w,Gracias a Dios,https://open.spotify.com/track/41BBHcwLoGvj3v2EB3xj3w,https://music.youtube.com/search?q=Gracias%20a%20Dios%20Diosmasgym,https://music.apple.com/us/search?term=Gracias%20a%20Dios%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273977f86b793e2184aa3363ffe
0Fn2ZFVkcjOyd1nigAQQVu,Carlitos que bueno que somos amigos,https://open.spotify.com/track/0Fn2ZFVkcjOyd1nigAQQVu,https://music.youtube.com/search?q=Carlitos%20que%20bueno%20que%20somos%20amigos%20Diosmasgym,https://music.apple.com/us/search?term=Carlitos%20que%20bueno%20que%20somos%20amigos%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273abc813dae7a6f3e115836159
01U0DvRgg9s5Bt9pstYS4J,Perdonenme todos no acecto,https://open.spotify.com/track/01U0DvRgg9s5Bt9pstYS4J,https://music.youtube.com/search?q=Perdonenme%20todos%20no%20acecto%20Diosmasgym,https://music.apple.com/us/search?term=Perdonenme%20todos%20no%20acecto%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b2730d03d422151a1a85609b8d34
4zhKWTZFsqYoaOXBHjwQEt,Lo que mÃ¡s me duele de tu partida,https://open.spotify.com/track/4zhKWTZFsqYoaOXBHjwQEt,https://music.youtube.com/search?q=Lo%20que%20m%C3%A1s%20me%20duele%20de%20tu%20partida%20Diosmasgym,https://music.apple.com/us/search?term=Lo%20que%20m%C3%A1s%20me%20duele%20de%20tu%20partida%20Diosmasgym,https://i.scdn.co/image/ab67616d0000b273e071bd2927e34ddb9125b1af
